SubID,Type,Band,Rep,nBlock,nTrial,Clarity,Rec,Rec_Chunk1,Rec_Chunk2,Rec_Chunk3,RecOri,RecOri_Chunk1,RecOri_Chunk2,RecOri_Chunk3,DiffMean_Chunk1,DiffMean_Chunk2,DiffMean_Chunk3,DiffSTD_Chunk1,DiffSTD_Chunk2,DiffSTD_Chunk3,DiffMean,DiffSTD,Cond,CodeStim
405,NVS,1,1,1,9,1,-0.152409196073761,-0.164540796312071,-0.11829766951166,-0.0968046722760701,-0.0794611460298197,0.128174427707416,-0.205147441014065,-0.0964026901706408,1.24176183575853,1.21980351699723,1.08155122178324,1.52613288825847,1.49552510477869,1.48108384116232,1.20187015372717,1.51816283452979,P0,L2St12P2
405,NVS,1,2,1,9,1,0.0584922330136554,0.0784479627741943,0.219026198882047,-0.101345083684087,0.129624826229523,0.238083290054633,0.314217542013329,-0.0431169445194767,1.08702460890864,1.01386040267163,1.19634324524685,1.35760969149885,1.24977902136174,1.48414627559691,1.10311202251432,1.3722301315642,P0,L2St12P2
405,NVS,1,1,1,10,2,0.0583961165213083,-0.108267604562764,0.0367177837516224,0.22948132470068,0.0298129130409405,0.0819049001855359,-0.0276159009990888,0.132593112495283,1.16898493494725,1.14135609761552,0.9722937642372,1.48880328086874,1.38800736038998,1.24138525470486,1.09802425946841,1.37230017378028,P+,L4St7P1
405,NVS,1,2,1,10,4,-0.0107446296937844,-0.175258833413357,0.0416971461834812,0.0746089250451409,0.0194689000583306,-0.0360883475190467,-0.26942915728098,0.309462105503458,1.28476180138114,1.10873269760024,1.0678196051282,1.53313980667998,1.38441529449549,1.36043454451499,1.15973963939135,1.42179086344918,P+,L4St7P1
405,NVS,1,1,1,11,2,0.0135344009433122,-0.0234166180132685,-0.135840143446873,0.173320061235902,0.125573335197521,0.121865441662321,0.167742580306271,0.115619918360205,1.1639716736271,1.21192944171172,1.03792951898652,1.43067579696678,1.50720943697077,1.28583042331724,1.1420848173973,1.40461069272356,P+,L4St8P1
405,NVS,1,2,1,11,4,0.150129603440701,-0.0517435181866433,0.373340743212373,0.0767752816897227,0.0246879254392685,-0.252148209432781,0.216501451327074,0.0438856730595758,1.18048933512299,0.933640644298834,1.03573714081679,1.45034031743356,1.11951708945208,1.35884121096637,1.05061686775785,1.30374107594974,P+,L4St8P1
405,NVS,1,1,1,12,3,0.0460343835607673,-0.00457061934697038,0.169464307588845,-0.00563793978962206,0.167475008755526,0.318792313736412,0.149837467252131,-0.0255485439673814,1.11278266257306,1.0137155128186,1.10616176938304,1.41744179375872,1.28882558355361,1.41819458452613,1.07480325032521,1.38127883965493,P+,L4St9P1
405,NVS,1,2,1,12,4,0.155409104381897,0.152785502980538,0.0408314452099794,0.275334803851622,-0.00360479150308445,-0.13845143958326,-0.186392019400879,0.264151637294754,1.06466447599507,1.07782364560148,0.965170890731337,1.3017023446391,1.38504047218124,1.20388138630712,1.04136592395919,1.29968526622264,P+,L4St9P1
405,SWS,1,1,1,13,4,0.152497088743968,-0.0594364332802262,0.150615195432267,0.365315429850675,0.136739497432831,0.0872483481564601,0.113639823738065,0.247773481523959,1.10713363270627,1.0366535501365,0.919717037294445,1.45563486718354,1.30336856227833,1.12666283345935,1.0171898713035,1.30192389274952,P-,L5St11P1
405,SWS,1,2,1,13,4,0.213084557837699,0.162063116552896,0.0878517632371203,0.421668353340803,0.193963060690968,0.210318068166931,0.0742361983622379,0.311783388176278,1.02842012157107,1.0764669936118,0.869961695815242,1.29455543214426,1.35066519668116,1.07548281869977,0.991463793620839,1.25452416649684,P-,L5St11P1
405,NVS,1,1,1,14,2,0.0939480865575541,0.197718496497014,0.0675003382037202,0.0205544659189618,0.00434396248799,0.190190225082665,-0.0301597923327173,-0.0836590901647447,0.985275602485051,1.09026652920585,1.14613058045526,1.26671346681322,1.36564978072438,1.39960389688014,1.07706240647079,1.34614405874144,P+,L4St11P1
405,NVS,1,2,1,14,4,-0.0882104818008654,-0.0548143553473506,-0.17383965165228,-0.0717243837873886,0.220066606481411,0.299046204074466,0.16728399112473,0.133427184665947,1.13133769647713,1.22525929792684,1.20499461145146,1.45245609596115,1.5322138569092,1.46405217378848,1.18345145942493,1.475269793496,P+,L4St11P1
405,SWS,1,1,1,15,3,0.161652769317719,0.0843999744564775,0.16121787403804,0.201863546053312,0.155534480420674,0.0274968173130725,0.121750908079851,0.252404694760557,1.07976553968869,1.04074560412274,1.01461590036963,1.35321840479911,1.29520818864147,1.26343694258692,1.03652097488066,1.29487237261614,P+,L3St15P1
405,SWS,1,2,1,15,4,0.0770984644066364,0.0730183293302293,0.292056405625866,-0.0841921616037739,0.0789922958849665,0.0519795890173029,0.257602539129307,0.0261371889076458,1.10985623196867,1.00973829635564,1.19117639326211,1.36160322463614,1.18991058014805,1.47254348771354,1.11495278914452,1.35860335314864,P+,L3St15P1
405,SWS,1,1,1,16,4,0.0817548248391434,-0.278557782541016,-0.0810215451004319,0.556893752283344,0.112196824869795,-0.0588996627610762,-0.176872963087769,0.543823059800843,1.22521986708057,1.21193298687854,0.752375206444617,1.59909836003982,1.47038875478591,0.941388599587499,1.06950270580873,1.35517170510667,P0,L2St15P1
405,SWS,1,2,1,16,4,0.145210449321085,0.155605572717024,0.162455171298938,0.127325815273421,0.070903219206507,0.0546107666099296,0.110911736388016,0.0590132036775069,1.01816294379178,1.05082785090874,1.04884846121667,1.29953409134426,1.29425254776729,1.32111633456451,1.0416494025728,1.30750873853976,P0,L2St15P1
405,NVS,1,2,2,1,3,-0.0569164046854982,-0.153616742334294,-0.102022932044133,0.0113919918883187,0.143067877881933,0.0771627607929855,0.0363557407200328,0.319224050971956,1.25285314895309,1.22523909126387,1.12718322191317,1.51895802597326,1.48460293145617,1.4061351344104,1.18258028775097,1.45390261344115,P0,L2St6P2
405,NVS,1,1,2,2,4,0.00133479928369099,0.162856917009712,-0.141824471165923,-0.0559277987699581,-0.0841936642115026,-0.138103191254909,-0.0111545690815557,-0.0953946139279567,0.99341235661903,1.22823571504164,1.10688573361678,1.29394210302493,1.51117468954845,1.45322248728125,1.10931697852647,1.41326940157658,P+,L4St14P1
405,NVS,1,2,2,2,4,0.0941115074761288,-0.000839679788401276,0.054831897058269,0.303298343535586,0.288467031034476,0.248462798575947,0.293685340170142,0.355553670869056,1.12284804411805,1.06564763227441,0.926963242731376,1.41480718105924,1.374894979947,1.18042505604076,1.05525534348116,1.34602265398757,P+,L4St14P1
405,SWS,1,1,2,3,3,-0.0855079121945092,0.271955333720454,-0.289698193951713,-0.14647582342498,-0.000513937282280313,0.373574900713297,-0.0847612618219268,-0.154903222583492,0.966543027204102,1.25724722851787,1.14570975732544,1.20668526657082,1.60604993319119,1.51424953255729,1.13503877956288,1.47343673918802,P0,L2St11P1
405,SWS,1,2,2,3,4,0.230315474685074,0.216756017068775,0.281428810489807,0.150081884538336,0.213155794227681,0.197204318626548,0.262509983800116,0.131802618735366,1.04690297679755,0.947562856758492,1.04367434158953,1.25159416979405,1.19880873329334,1.30377767695391,1.00261403710689,1.24071312180933,P0,L2St11P1
405,SWS,1,1,2,4,4,0.136159633654846,0.147019403115974,-0.0313924896461637,0.303998711145232,0.163143802452357,0.201834139915292,-0.0224405836644741,0.347960469587524,1.02139600584271,1.09019187778381,0.955531191673112,1.30612449397753,1.4362398752619,1.17983158870643,1.03619590653084,1.31441269496696,P-,L5St15P1
405,SWS,1,2,2,4,4,0.0652703136398291,0.0587190008309152,0.10509733288573,0.0137334608444183,0.0942819078366335,0.0470087778642876,0.0696215235998236,0.101754545682073,1.13732248962805,1.07115662653108,1.12335247932475,1.37206486666563,1.33783606403346,1.40446896666005,1.11710717873264,1.36728174591791,P-,L5St15P1
405,SWS,1,1,2,5,3,0.0672928308545803,0.332222273169015,-0.07401051055252,-0.0245176895803448,0.0390585673404367,0.437602421473178,-0.112380658958629,-0.11418877670807,0.911772774178871,1.16903835019741,1.09828175213656,1.15566234413949,1.46561284830102,1.43144520648214,1.06095774901978,1.36580171997653,P-,L5St2P1
